"","mit_sku","year","month","mfg","unit_sale","cost","conductor","phase","kva","p_volt","s_volt","date","weeks_time"
"242","MIT-DRY-200",2020,11,"mgm",7590,3666.001343,"AL","1",333,"240x480","120/240",2020-11-01,126.3
"243","MIT-DRY-193",2019,6,"jeff",5000,3661,"AL","3",225,"240D","480Y",2019-06-01,52.1
"244","MIT-DRY-166",2021,9,"hps",4546,3636.6,"AL","3",150,"600D","480Y",2021-09-01,169.7
"245","MIT-DRY-216",2021,2,"mgm",5229,3575,"AL","3",150,"240D","380x400x416Y",2021-02-01,139.4
"246","MIT-DRY-216",2021,4,"mgm",6250,3575,"AL","3",150,"240D","380x400x416Y",2021-04-01,147.9
"247","MIT-DRY-150",2021,10,"mgm",5850,3574,"AL","3",150,"480D","380x400x416Y",2021-10-01,174
"248","MIT-DRY-150",2021,8,"mgm",5575,3574,"AL","3",150,"480D","380x400x416Y",2021-08-01,165.3
"249","MIT-DRY-150",2021,4,"mgm",5850,3574,"AL","3",150,"480D","380x400x416Y",2021-04-01,147.9
"250","MIT-DRY-150",2021,11,"mgm",7728,3574,"AL","3",150,"480D","380x400x416Y",2021-11-01,178.4
"251","MIT-DRY-150",2021,7,"mgm",5680,3574,"AL","3",150,"480D","380x400x416Y",2021-07-01,160.9
"252","MIT-DRY-216",2022,3,"mgm",4774,3556,"AL","3",150,"240D","380x400x416Y",2022-03-01,195.6
"253","MIT-DRY-108-CU",2019,8,"mgm",10500,3548,"CU","3",500,"480D","208Y",2019-08-01,60.9
"254","MIT-DRY-117-CU",2019,12,"mgm",9000,3548,"CU","3",500,"480D","240D/CT",2019-12-01,78.3
"255","MIT-DRY-185",2021,9,"mgm",7185,3524,"AL","1",167,"240x480","120/240",2021-09-01,169.7
"256","MIT-DRY-201",2022,3,"mgm",8727,3522,"AL","3",150,"480Y","208Y",2022-03-01,195.6
"257","MIT-DRY-201",2021,8,"mgm",5207,3522,"AL","3",150,"480Y","208Y",2021-08-01,165.3
"258","MIT-DRY-201",2022,2,"mgm",7595,3522,"AL","3",150,"480Y","208Y",2022-02-01,191.6
"259","MIT-DRY-117-CU",2019,7,"mgm",9000,3512.52,"CU","3",500,"480D","240D/CT",2019-07-01,56.4
"260","MIT-DRY-166",2021,5,"hps",3799,3509.06166666667,"AL","3",150,"600D","480Y",2021-05-01,152.1
"261","MIT-DRY-150",2021,4,"mgm",5680,3450,"AL","3",150,"480D","380x400x416Y",2021-04-01,147.9
"262","MIT-DRY-150",2020,10,"mgm",5500,3450,"AL","3",150,"480D","380x400x416Y",2020-10-01,121.9
"263","MIT-DRY-150",2020,12,"mgm",4750,3450,"AL","3",150,"480D","380x400x416Y",2020-12-01,130.6
"264","MIT-DRY-150",2020,12,"mgm",5308,3450,"AL","3",150,"480D","380x400x416Y",2020-12-01,130.6
"265","MIT-DRY-150",2021,3,"mgm",5680,3450,"AL","3",150,"480D","380x400x416Y",2021-03-01,143.4
"266","MIT-DRY-150",2021,3,"mgm",5652,3450,"AL","3",150,"480D","380x400x416Y",2021-03-01,143.4
"267","MIT-DRY-150",2021,8,"mgm",5680,3431,"AL","3",150,"480D","380x400x416Y",2021-08-01,165.3
"268","MIT-DRY-150",2021,10,"mgm",5680,3431,"AL","3",150,"480D","380x400x416Y",2021-10-01,174
"269","MIT-DRY-201",2021,4,"mgm",4950,3400,"AL","3",150,"480Y","208Y",2021-04-01,147.9
"270","MIT-DRY-201",2021,10,"mgm",4950,3400,"AL","3",150,"480Y","208Y",2021-10-01,174
"271","MIT-DRY-201",2021,6,"mgm",5075,3400,"AL","3",150,"480Y","208Y",2021-06-01,156.6
"272","MIT-DRY-201",2021,9,"mgm",5207,3400,"AL","3",150,"480Y","208Y",2021-09-01,169.7
"273","MIT-DRY-201",2021,6,"mgm",5207,3400,"AL","3",150,"480Y","208Y",2021-06-01,156.6
"274","MIT-DRY-190",2021,12,"hps",4445,3383.57,"AL","3",75,"208D","380x400x416Y",2021-12-01,182.7
"275","MIT-DRY-150",2020,6,"mgm",5300,3382,"AL","3",150,"480D","380x400x416Y",2020-06-01,104.4
"276","MIT-DRY-201",2022,3,"mgm",5670,3382,"AL","3",150,"480Y","208Y",2022-03-01,195.6
"277","MIT-DRY-201",2022,3,"mgm",7343,3382,"AL","3",150,"480Y","208Y",2022-03-01,195.6
"278","MIT-DRY-201",2022,1,"mgm",6854,3382,"AL","3",150,"480Y","208Y",2022-01-01,187.1
"279","MIT-DRY-201",2022,1,"mgm",7343,3382,"AL","3",150,"480Y","208Y",2022-01-01,187.1
"280","MIT-DRY-135",2022,1,"hps",4482,3361.3,"AL","3",112.5,"208D","480Y",2022-01-01,187.1
"281","MIT-DRY-155",2021,12,"hps",4482,3361.3,"AL","3",112.5,"480D","480Y",2021-12-01,182.7
"282","MIT-DRY-155",2022,3,"hps",4482,3361.3,"AL","3",112.5,"480D","480Y",2022-03-01,195.6
"283","MIT-DRY-155",2021,12,"hps",4350,3361.3,"AL","3",112.5,"480D","480Y",2021-12-01,182.7
"284","MIT-DRY-155",2022,1,"hps",4260,3361.3,"AL","3",112.5,"480D","480Y",2022-01-01,187.1
"285","MIT-DRY-155",2022,1,"hps",5553,3361.3,"AL","3",112.5,"480D","480Y",2022-01-01,187.1
"286","MIT-DRY-150",2019,9,"mgm",4831,3348.18,"AL","3",150,"480D","380x400x416Y",2019-09-01,65.3
"287","MIT-DRY-150",2019,12,"mgm",5264,3348.18,"AL","3",150,"480D","380x400x416Y",2019-12-01,78.3
"288","MIT-DRY-150",2020,5,"mgm",5500,3348.18,"AL","3",150,"480D","380x400x416Y",2020-05-01,100
"289","MIT-DRY-190",2022,3,"hps",4845,3333.57,"AL","3",75,"208D","380x400x416Y",2022-03-01,195.6
"290","MIT-DRY-115",2019,7,"jeff",3524,3298.46,"AL","3",225,"480D","240D/CT",2019-07-01,56.4
"291","MIT-DRY-156",2021,10,"hps",5949,3286,"AL","3",150,"480D","480Y",2021-10-01,174
"292","MIT-DRY-156",2021,9,"hps",4501,3286,"AL","3",150,"480D","480Y",2021-09-01,169.7
"293","MIT-DRY-156",2021,11,"hps",4457,3286,"AL","3",150,"480D","480Y",2021-11-01,178.4
"294","MIT-DRY-144",2021,10,"hps",5508,3286,"AL","3",150,"240D","480Y",2021-10-01,174
"295","MIT-DRY-156",2021,8,"hps",4500,3286,"AL","3",150,"480D","480Y",2021-08-01,165.3
"296","MIT-DRY-149",2021,9,"hps",4267,3279.8,"AL","3",112.5,"480D","380x400x416Y",2021-09-01,169.7
"297","MIT-DRY-149",2021,11,"hps",4267,3279.8,"AL","3",112.5,"480D","380x400x416Y",2021-11-01,178.4
"298","MIT-DRY-149",2021,7,"hps",4267,3279.8,"AL","3",112.5,"480D","380x400x416Y",2021-07-01,160.9
"299","MIT-DRY-113-CU",2021,5,"mgm",3557.94,3224,"CU","3",112.5,"480D","240D/CT",2021-05-01,152.1
"300","MIT-DRY-199",2021,3,"mgm",7489,3218.561179,"AL","1",250,"240x480","120/240",2021-03-01,143.4
"301","MIT-AUT-118",2022,1,"hps",4218,3213.22,"CU","3",150,"600Y","208Y",2022-01-01,187.1
"302","MIT-DRY-166",2019,5,"hps",5023,3176.36,"AL","3",150,"600D","480Y",2019-05-01,47.7
"303","MIT-DRY-148",2022,3,"hps",4011,3166.8,"AL","3",75,"480D","380x400x416Y",2022-03-01,195.6
"304","MIT-DRY-148",2022,2,"hps",4010,3166.8,"AL","3",75,"480D","380x400x416Y",2022-02-01,191.6
"305","MIT-DRY-148",2022,1,"hps",4550,3166.8,"AL","3",75,"480D","380x400x416Y",2022-01-01,187.1
"306","MIT-DRY-148",2021,12,"hps",4011,3166.8,"AL","3",75,"480D","380x400x416Y",2021-12-01,182.7
"307","MIT-DRY-148",2022,2,"hps",4222,3166.8,"AL","3",75,"480D","380x400x416Y",2022-02-01,191.6
"308","MIT-DRY-148",2022,3,"hps",4222,3166.8,"AL","3",75,"480D","380x400x416Y",2022-03-01,195.6
"309","MIT-DRY-148",2022,1,"hps",4222,3166.8,"AL","3",75,"480D","380x400x416Y",2022-01-01,187.1
"310","MIT-AUT-118",2022,3,"hps",4218,3163.22,"CU","3",150,"600Y","208Y",2022-03-01,195.6
"311","MIT-DRY-201",2020,8,"mgm",4712,3163,"AL","3",150,"480Y","208Y",2020-08-01,113.1
"312","MIT-DRY-201",2020,12,"mgm",4866,3163,"AL","3",150,"480Y","208Y",2020-12-01,130.6
"313","MIT-DRY-201",2020,9,"mgm",4866,3163,"AL","3",150,"480Y","208Y",2020-09-01,117.6
"314","MIT-DRY-201",2020,7,"mgm",4866,3163,"AL","3",150,"480Y","208Y",2020-07-01,108.7
"315","MIT-DRY-201",2020,6,"mgm",4720,3163,"AL","3",150,"480Y","208Y",2020-06-01,104.4
"316","MIT-DRY-201",2020,7,"mgm",4215,3163,"AL","3",150,"480Y","208Y",2020-07-01,108.7
"317","MIT-DRY-201",2021,3,"mgm",5207,3163,"AL","3",150,"480Y","208Y",2021-03-01,143.4
"318","MIT-DRY-201",2020,9,"mgm",4952,3163,"AL","3",150,"480Y","208Y",2020-09-01,117.6
"319","MIT-DRY-201",2020,11,"mgm",4500,3163,"AL","3",150,"480Y","208Y",2020-11-01,126.3
"320","MIT-DRY-201",2020,8,"mgm",4850,3163,"AL","3",150,"480Y","208Y",2020-08-01,113.1
"321","MIT-DRY-201",2020,6,"mgm",4707,3163,"AL","3",150,"480Y","208Y",2020-06-01,104.4
"322","MIT-DRY-201",2020,8,"mgm",3900,3163,"AL","3",150,"480Y","208Y",2020-08-01,113.1
"323","MIT-DRY-115",2021,12,"jeff",3965,3124,"AL","3",225,"480D","240D/CT",2021-12-01,182.7
"324","MIT-DRY-193",2021,7,"jeff",6838,3124,"AL","3",225,"240D","480Y",2021-07-01,160.9
"325","MIT-DRY-115",2021,4,"jeff",3700,3124,"AL","3",225,"480D","240D/CT",2021-04-01,147.9
"326","MIT-DRY-137",2021,7,"jeff",6838,3124,"AL","3",225,"208D","480Y",2021-07-01,160.9
"327","MIT-DRY-115",2021,11,"jeff",3976,3124,"AL","3",225,"480D","240D/CT",2021-11-01,178.4
"328","MIT-DRY-115",2020,10,"jeff",3524,3124,"AL","3",225,"480D","240D/CT",2020-10-01,121.9
"329","MIT-DRY-115",2022,1,"jeff",3965,3124,"AL","3",225,"480D","240D/CT",2022-01-01,187.1
"330","MIT-DRY-115",2022,1,"jeff",6100,3124,"AL","3",225,"480D","240D/CT",2022-01-01,187.1
"331","MIT-DRY-193",2021,8,"jeff",6838,3124,"AL","3",225,"240D","480Y",2021-08-01,165.3
"332","MIT-DRY-115",2021,6,"jeff",4463,3124,"AL","3",225,"480D","240D/CT",2021-06-01,156.6
"333","MIT-DRY-115",2021,3,"jeff",3630,3124,"AL","3",225,"480D","240D/CT",2021-03-01,143.4
"334","MIT-DRY-175",2021,5,"hps",3711,3118.1,"AL","3",150,"600D","208Y",2021-05-01,152.1
"335","MIT-DRY-160",2022,1,"hps",3452,3085.61,"AL","3",75,"480Y","208Y",2022-01-01,187.1
"336","MIT-DRY-160",2022,3,"hps",4875,3085.61,"AL","3",75,"480Y","208Y",2022-03-01,195.6
"337","MIT-DRY-144",2021,4,"hps",4908,3071,"AL","3",150,"240D","480Y",2021-04-01,147.9
"338","MIT-DRY-136",2021,5,"hps",4900,3071,"AL","3",150,"208D","480Y",2021-05-01,152.1
"339","MIT-DRY-156",2021,6,"hps",4275,3071,"AL","3",150,"480D","480Y",2021-06-01,156.6
"340","MIT-DRY-149",2021,7,"hps",4267,3065.2,"AL","3",112.5,"480D","380x400x416Y",2021-07-01,160.9
"341","MIT-DRY-149",2021,5,"hps",4267,3065.2,"AL","3",112.5,"480D","380x400x416Y",2021-05-01,152.1
"342","MIT-DRY-149",2021,6,"hps",4267,3065.2,"AL","3",112.5,"480D","380x400x416Y",2021-06-01,156.6
"343","MIT-DRY-192",2021,2,"mgm",6150,3062.521122,"AL","3",150,"208D","380x400x416Y",2021-02-01,139.4
"344","MIT-DRY-104",2021,12,"hps",3240,3049.59,"AL","3",112.5,"480D","208Y",2021-12-01,182.7
"345","MIT-DRY-104",2022,3,"hps",3588,3049.59,"AL","3",112.5,"480D","208Y",2022-03-01,195.6
"346","MIT-DRY-104",2021,12,"hps",3588,3049.59,"AL","3",112.5,"480D","208Y",2021-12-01,182.7
"347","MIT-DRY-104",2021,11,"hps",4750,3049.59,"AL","3",112.5,"480D","208Y",2021-11-01,178.4
"348","MIT-DRY-113",2022,2,"hps",3588,3049.59,"AL","3",112.5,"480D","240D/CT",2022-02-01,191.6
"349","MIT-DRY-104",2022,2,"hps",3588,3049.59,"AL","3",112.5,"480D","208Y",2022-02-01,191.6
"350","MIT-DRY-104",2022,1,"hps",3588,3049.59,"AL","3",112.5,"480D","208Y",2022-01-01,187.1
"351","MIT-DRY-113",2022,3,"hps",3588,3049.59,"AL","3",112.5,"480D","240D/CT",2022-03-01,195.6
"352","MIT-DRY-149",2020,9,"hps",3988,3049.29665004889,"AL","3",112.5,"480D","380x400x416Y",2020-09-01,117.6
"353","MIT-DIT-111",2021,12,"hps",4054,3040.8,"AL","3",118,"480D","480Y",2021-12-01,182.7
"354","MIT-DRY-144",2018,12,"hps",4864,3037.27,"AL","3",150,"240D","480Y",2018-12-01,26.1
"355","MIT-DIT-131",2021,8,"hps",3319,3034.6,"AL","3",118,"460D","460Y",2021-08-01,165.3
"356","MIT-DRY-144",2021,5,"mgm",4908,3020,"AL","3",150,"240D","480Y",2021-05-01,152.1
"357","MIT-DRY-144",2021,6,"mgm",4908,3020,"AL","3",150,"240D","480Y",2021-06-01,156.6
"358","MIT-DRY-136",2021,12,"mgm",5477,3020,"AL","3",150,"208D","480Y",2021-12-01,182.7
"359","MIT-DRY-144",2021,9,"mgm",4908,3020,"AL","3",150,"240D","480Y",2021-09-01,169.7
"360","MIT-DRY-144",2021,7,"mgm",4908,3020,"AL","3",150,"240D","480Y",2021-07-01,160.9
"361","MIT-DRY-191",2019,7,"hps",4184,3015.43,"AL","3",112.5,"208D","380x400x416Y",2019-07-01,56.4
"362","MIT-DRY-149",2019,1,"hps",3626,3015.43,"AL","3",112.5,"480D","380x400x416Y",2019-01-01,30.6
"363","MIT-DRY-191",2019,4,"hps",3985,3015.43,"AL","3",112.5,"208D","380x400x416Y",2019-04-01,43.4
"364","MIT-DRY-191",2019,5,"hps",3985,3015.43,"AL","3",112.5,"208D","380x400x416Y",2019-05-01,47.7
"365","MIT-DRY-105",2021,10,"hps",4311,3015,"AL","3",150,"480D","208Y",2021-10-01,174
"366","MIT-DRY-114",2021,10,"hps",4095,3015,"AL","3",150,"480D","240D/CT",2021-10-01,174
"367","MIT-DRY-148",2020,4,"mgm",3245,2985,"AL","3",75,"480D","380x400x416Y",2020-04-01,95.7
"368","MIT-DIT-113",2020,3,"hps",4100,2963.8,"AL","3",175,"480D","480Y",2020-03-01,91.3
"369","MIT-AUT-118",2020,5,"hps",3683,2946.51,"CU","3",150,"600Y","208Y",2020-05-01,100
"370","MIT-DRY-136",2020,8,"mgm",4700,2938.525538,"AL","3",150,"208D","480Y",2020-08-01,113.1
"371","MIT-DRY-220",2021,4,"hps",4586,2932.1,"AL","3",112.5,"480Y","208Y",2021-04-01,147.9
"372","MIT-DRY-136",2019,12,"mgm",4400,2924.2372143,"AL","3",150,"208D","480Y",2019-12-01,78.3
"373","MIT-DRY-136",2020,7,"mgm",4587,2924.2372143,"AL","3",150,"208D","480Y",2020-07-01,108.7
"374","MIT-DRY-136",2020,5,"mgm",4587,2924.2372143,"AL","3",150,"208D","480Y",2020-05-01,100
"375","MIT-DRY-144",2019,10,"mgm",4170,2924.237214,"AL","3",150,"240D","480Y",2019-10-01,69.6
"376","MIT-DRY-144",2020,5,"mgm",5200,2924.237214,"AL","3",150,"240D","480Y",2020-05-01,100
"377","MIT-DRY-136",2018,7,"hps",3468,2918.99,"AL","3",150,"208D","480Y",2018-07-01,4.3
"378","MIT-DRY-136",2018,10,"hps",3823,2918.99,"AL","3",150,"208D","480Y",2018-10-01,17.4
"379","MIT-DRY-136",2018,11,"hps",3823,2918.99,"AL","3",150,"208D","480Y",2018-11-01,21.9
"380","MIT-DRY-144",2018,7,"hps",4864,2918.99,"AL","3",150,"240D","480Y",2018-07-01,4.3
"381","MIT-DRY-136",2018,7,"hps",3434,2918.99,"AL","3",150,"208D","480Y",2018-07-01,4.3
"382","MIT-DRY-144",2018,11,"hps",3584,2918.99,"AL","3",150,"240D","480Y",2018-11-01,21.9
"383","MIT-DRY-156",2018,11,"hps",3640,2918.99,"AL","3",150,"480D","480Y",2018-11-01,21.9
"384","MIT-DRY-156",2018,8,"hps",4045,2918.99,"AL","3",150,"480D","480Y",2018-08-01,8.7
"385","MIT-DRY-144",2018,11,"hps",4620,2918.99,"AL","3",150,"240D","480Y",2018-11-01,21.9
"386","MIT-DRY-136",2018,8,"hps",3468,2918.99,"AL","3",150,"208D","480Y",2018-08-01,8.7
"387","MIT-DRY-136",2018,9,"hps",3823,2918.99,"AL","3",150,"208D","480Y",2018-09-01,13.1
"388","MIT-DRY-216",2020,11,"mgm",5500,2916.821068,"AL","3",150,"240D","380x400x416Y",2020-11-01,126.3
"389","MIT-DRY-144",2021,3,"mgm",4500,2915,"AL","3",150,"240D","480Y",2021-03-01,143.4
"390","MIT-DRY-144",2020,7,"mgm",4587,2915,"AL","3",150,"240D","480Y",2020-07-01,108.7
"391","MIT-DRY-144",2021,1,"mgm",4587,2915,"AL","3",150,"240D","480Y",2021-01-01,135
"392","MIT-DRY-144",2020,12,"mgm",4800,2915,"AL","3",150,"240D","480Y",2020-12-01,130.6
"393","MIT-DRY-136",2020,12,"mgm",4587,2915,"AL","3",150,"208D","480Y",2020-12-01,130.6
"394","MIT-DRY-136",2021,6,"mgm",4908,2915,"AL","3",150,"208D","480Y",2021-06-01,156.6
"395","MIT-DRY-136",2021,3,"mgm",4900,2915,"AL","3",150,"208D","480Y",2021-03-01,143.4
"396","MIT-DRY-144",2020,11,"mgm",4450,2915,"AL","3",150,"240D","480Y",2020-11-01,126.3
"397","MIT-DRY-136",2021,1,"mgm",3800,2915,"AL","3",150,"208D","480Y",2021-01-01,135
"398","MIT-DRY-136",2020,10,"mgm",4600,2915,"AL","3",150,"208D","480Y",2020-10-01,121.9
"399","MIT-DRY-144",2021,4,"mgm",4900,2915,"AL","3",150,"240D","480Y",2021-04-01,147.9
"400","MIT-DRY-144",2020,10,"mgm",4587,2915,"AL","3",150,"240D","480Y",2020-10-01,121.9
"401","MIT-DRY-136",2021,5,"mgm",5173,2915,"AL","3",150,"208D","480Y",2021-05-01,152.1
"402","MIT-DRY-136",2021,12,"mgm",5134,2915,"AL","3",150,"208D","480Y",2021-12-01,182.7
"403","MIT-DRY-144",2020,6,"mgm",4750,2915,"AL","3",150,"240D","480Y",2020-06-01,104.4
"404","MIT-DRY-144",2021,3,"mgm",4908,2915,"AL","3",150,"240D","480Y",2021-03-01,143.4
"405","MIT-DRY-220",2021,3,"hps",4130,2912.32,"AL","3",112.5,"480Y","208Y",2021-03-01,143.4
"406","MIT-DRY-220",2020,6,"hps",4090,2912.32,"AL","3",112.5,"480Y","208Y",2020-06-01,104.4
"407","MIT-DRY-156",2019,7,"hps",4045,2907.43791287669,"AL","3",150,"480D","480Y",2019-07-01,56.4
"408","MIT-DRY-191",2019,1,"hps",3868,2900.86,"AL","3",112.5,"208D","380x400x416Y",2019-01-01,30.6
"409","MIT-DRY-149",2018,12,"hps",3626,2900.86,"AL","3",112.5,"480D","380x400x416Y",2018-12-01,26.1
"410","MIT-DRY-149",2018,8,"hps",3626,2900.86,"AL","3",112.5,"480D","380x400x416Y",2018-08-01,8.7
"411","MIT-DRY-191",2018,10,"hps",3868,2900.86,"AL","3",112.5,"208D","380x400x416Y",2018-10-01,17.4
"412","MIT-DRY-149",2018,12,"hps",3700,2900.86,"AL","3",112.5,"480D","380x400x416Y",2018-12-01,26.1
"413","MIT-DRY-149",2018,9,"hps",3626,2900.86,"AL","3",112.5,"480D","380x400x416Y",2018-09-01,13.1
"414","MIT-DRY-149",2019,1,"hps",3626,2900.86,"AL","3",112.5,"480D","380x400x416Y",2019-01-01,30.6
"415","MIT-DRY-149",2018,11,"hps",3626,2900.855,"AL","3",112.5,"480D","380x400x416Y",2018-11-01,21.9
"416","MIT-DRY-144",2022,3,"mgm",5477,2899,"AL","3",150,"240D","480Y",2022-03-01,195.6
"417","MIT-DRY-136",2022,2,"mgm",5477,2899,"AL","3",150,"208D","480Y",2022-02-01,191.6
"418","MIT-DRY-136",2022,3,"mgm",5477,2899,"AL","3",150,"208D","480Y",2022-03-01,195.6
"419","MIT-AUT-109",2022,2,"hps",3860,2895.09,"CU","3",225,"600Y","480Y",2022-02-01,191.6
"420","MIT-AUT-109",2022,1,"hps",3860,2895.09,"CU","3",225,"600Y","480Y",2022-01-01,187.1
"421","MIT-DRY-220",2020,12,"hps",3970,2890.20252851259,"AL","3",112.5,"480Y","208Y",2020-12-01,130.6
"422","MIT-AUT-117",2022,1,"hps",3785,2888.75,"CU","3",112.5,"600Y","208Y",2022-01-01,187.1
"423","MIT-DRY-220",2022,2,"mgm",5331,2879,"AL","3",112.5,"480Y","208Y",2022-02-01,191.6
"424","MIT-DRY-220",2021,10,"mgm",4247,2879,"AL","3",112.5,"480Y","208Y",2021-10-01,174
"425","MIT-DRY-220",2021,5,"mgm",4247,2879,"AL","3",112.5,"480Y","208Y",2021-05-01,152.1
"426","MIT-DRY-220",2021,9,"mgm",4321,2879,"AL","3",112.5,"480Y","208Y",2021-09-01,169.7
"427","MIT-AUT-118",2021,8,"hps",4005,2874.3,"CU","3",150,"600Y","208Y",2021-08-01,165.3
"428","MIT-DRY-144",2019,8,"hps",4759,2870.09,"AL","3",150,"240D","480Y",2019-08-01,60.9
"429","MIT-DRY-144",2020,8,"hps",4587,2870.09,"AL","3",150,"240D","480Y",2020-08-01,113.1
"430","MIT-DRY-156",2019,7,"hps",4045,2870.09,"AL","3",150,"480D","480Y",2019-07-01,56.4
"431","MIT-DRY-144",2021,1,"hps",4587,2870.09,"AL","3",150,"240D","480Y",2021-01-01,135
"432","MIT-DRY-136",2020,6,"hps",4900,2870.09,"AL","3",150,"208D","480Y",2020-06-01,104.4
"433","MIT-DRY-156",2019,8,"hps",4500,2870.09,"AL","3",150,"480D","480Y",2019-08-01,60.9
"434","MIT-DRY-144",2019,9,"hps",3500,2870.09,"AL","3",150,"240D","480Y",2019-09-01,65.3
"435","MIT-DRY-136",2020,10,"hps",4587,2870.09,"AL","3",150,"208D","480Y",2020-10-01,121.9
"436","MIT-DRY-144",2020,8,"hps",4500,2870.09,"AL","3",150,"240D","480Y",2020-08-01,113.1
"437","MIT-DRY-136",2019,8,"hps",3859,2870.09,"AL","3",150,"208D","480Y",2019-08-01,60.9
"438","MIT-DRY-144",2020,8,"hps",4700,2870.09,"AL","3",150,"240D","480Y",2020-08-01,113.1
"439","MIT-DRY-136",2021,1,"hps",4700,2870.09,"AL","3",150,"208D","480Y",2021-01-01,135
"440","MIT-DRY-136",2019,7,"hps",4100,2870.09,"AL","3",150,"208D","480Y",2019-07-01,56.4
"441","MIT-DRY-136",2019,5,"hps",3859,2870.09,"AL","3",150,"208D","480Y",2019-05-01,47.7
"442","MIT-DRY-136",2019,3,"hps",3400,2870.09,"AL","3",150,"208D","480Y",2019-03-01,39
"443","MIT-DRY-156",2020,1,"hps",4200,2870.09,"AL","3",150,"480D","480Y",2020-01-01,82.7
"444","MIT-DRY-136",2019,9,"hps",3859,2870.09,"AL","3",150,"208D","480Y",2019-09-01,65.3
"445","MIT-DRY-144",2019,11,"hps",4500,2870.09,"AL","3",150,"240D","480Y",2019-11-01,74
"446","MIT-DRY-136",2019,7,"hps",3859,2870.09,"AL","3",150,"208D","480Y",2019-07-01,56.4
"447","MIT-DRY-136",2019,12,"hps",4600,2870.09,"AL","3",150,"208D","480Y",2019-12-01,78.3
"448","MIT-DRY-156",2019,8,"hps",4045,2870.09,"AL","3",150,"480D","480Y",2019-08-01,60.9
"449","MIT-DRY-144",2020,3,"hps",4587,2870.09,"AL","3",150,"240D","480Y",2020-03-01,91.3
"450","MIT-DRY-144",2020,10,"hps",4357,2870.09,"AL","3",150,"240D","480Y",2020-10-01,121.9
"451","MIT-DRY-144",2020,7,"hps",4650,2870.09,"AL","3",150,"240D","480Y",2020-07-01,108.7
"452","MIT-DRY-156",2021,3,"hps",3995,2870.09,"AL","3",150,"480D","480Y",2021-03-01,143.4
"453","MIT-DRY-144",2021,2,"hps",4787,2870.09,"AL","3",150,"240D","480Y",2021-02-01,139.4
"454","MIT-DRY-136",2019,3,"hps",3938,2870.09,"AL","3",150,"208D","480Y",2019-03-01,39
"455","MIT-DRY-144",2020,9,"hps",4700,2870.09,"AL","3",150,"240D","480Y",2020-09-01,117.6
"456","MIT-DRY-156",2020,7,"hps",3989,2870.09,"AL","3",150,"480D","480Y",2020-07-01,108.7
"457","MIT-DRY-149",2019,4,"hps",3985,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-04-01,43.4
"458","MIT-DRY-149",2019,6,"hps",4100,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-06-01,52.1
"459","MIT-DRY-149",2020,11,"hps",3988,2864.66,"AL","3",112.5,"480D","380x400x416Y",2020-11-01,126.3
"460","MIT-DRY-149",2019,2,"hps",3985,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-02-01,35
"461","MIT-DRY-149",2020,2,"hps",3988,2864.66,"AL","3",112.5,"480D","380x400x416Y",2020-02-01,87.1
"462","MIT-DRY-149",2021,1,"hps",3988,2864.66,"AL","3",112.5,"480D","380x400x416Y",2021-01-01,135
"463","MIT-DRY-149",2019,7,"hps",4400,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-07-01,56.4
"464","MIT-DRY-149",2019,7,"hps",4450,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-07-01,56.4
"465","MIT-DRY-149",2020,5,"hps",3988,2864.66,"AL","3",112.5,"480D","380x400x416Y",2020-05-01,100
"466","MIT-DRY-149",2020,4,"hps",3988,2864.66,"AL","3",112.5,"480D","380x400x416Y",2020-04-01,95.7
"467","MIT-DRY-149",2019,3,"hps",3985,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-03-01,39
"468","MIT-DRY-149",2020,11,"hps",4217,2864.66,"AL","3",112.5,"480D","380x400x416Y",2020-11-01,126.3
"469","MIT-DRY-149",2019,10,"hps",3600,2864.66,"AL","3",112.5,"480D","380x400x416Y",2019-10-01,69.6
"470","MIT-DRY-220",2020,8,"hps",3816,2862.32,"AL","3",112.5,"480Y","208Y",2020-08-01,113.1
"471","MIT-DRY-220",2020,10,"hps",3816,2862.32,"AL","3",112.5,"480Y","208Y",2020-10-01,121.9
"472","MIT-AUT-117",2022,3,"hps",3785,2838.75,"CU","3",112.5,"600Y","208Y",2022-03-01,195.6
"473","MIT-AUT-117",2021,12,"hps",3548,2838.75,"CU","3",112.5,"600Y","208Y",2021-12-01,182.7
"474","MIT-AUT-117",2021,12,"hps",3785,2838.75,"CU","3",112.5,"600Y","208Y",2021-12-01,182.7
"475","MIT-AUT-117",2022,1,"hps",3400,2838.75,"CU","3",112.5,"600Y","208Y",2022-01-01,187.1
"476","MIT-AUT-117",2022,2,"hps",3785,2838.75,"CU","3",112.5,"600Y","208Y",2022-02-01,191.6
"477","MIT-AUT-118",2021,7,"hps",4098,2824.3,"CU","3",150,"600Y","208Y",2021-07-01,160.9
"478","MIT-DRY-136",2019,11,"hps",3633,2813.09333333333,"AL","3",150,"208D","480Y",2019-11-01,74
"479","MIT-DRY-150",2020,9,"mgm",5500,2799.321025,"AL","3",150,"480D","380x400x416Y",2020-09-01,117.6
